id,type,timingData.startTimeInNanos,timingData.endTimeInNanos,timingData.responseTime,timingData.processingTime,timingData.selfTime,timingData.suspensionTime,timingData.cpuTime,timingData.waitTime,timingData.diskIOTime,timingData.networkIOTime,timingData.syncTime,timingData.totalExecutionTime,purePathsData.infoData.serviceId,purePathsData.infoData.serviceName,purePathsData.infoData.dimension,purePathsData.infoData.callURI,purePathsData.infoData.traceIdHex,purePathsData.infoData.callStartTime,purePathsData.infoData.multiplicity,purePathsData.infoData.failed,purePathsData.infoData.serviceType,purePathsData.infoData.technologyType,purePathsData.infoData.callFlawBits,purePathsData.infoData.anyFlaws,purePathsData.infoData.external,purePathsData.infoData.autoSensorDataExists,purePathsData.infoData.pgName,purePathsData.infoData.pgiName,purePathsData.infoData.pgiId,purePathsData.infoData.serverEntryPoint,purePathsData.timingData.startTimeInNanos,purePathsData.timingData.endTimeInNanos,purePathsData.timingData.responseTime,purePathsData.timingData.processingTime,purePathsData.timingData.selfTime,purePathsData.timingData.suspensionTime,purePathsData.timingData.cpuTime,purePathsData.timingData.waitTime,purePathsData.timingData.diskIOTime,purePathsData.timingData.networkIOTime,purePathsData.timingData.syncTime,purePathsData.databaseData.sqlFetchesPerExecution,purePathsData.databaseData.sqlRowsReturnedPerExecution,purePathsData.childCallsData.callsToDatabases,purePathsData.childCallsData.callsToServices,purePathsData.childCallsData.timeSpentInCallsToDatabases,purePathsData.childCallsData.timeSpentInCallsToServices,purePathsData.requestData.httpCode,purePathsData.requestData.httpCodeValid,purePathsData.requestAttributesData.requestAttributesCount,purePathsData.type,traceData
57850990Z1X45X0X2205214925X20260602110032Y0Y0.session,PurePath,1780411020253205000,1780411020337444000,84239,84239,84261,0,44608,0,0,14480,0,84261,SERVICE-3125E179DD09277C,RestricaoBloqueioController /brai-srv-empf-restbloq - corp,checaRestritivos@_@/restritivos,57850990Z1X45X0X2205214925X20260602110032Y0Y0.session,06bb19f0453a0e227bed9350f815dfce,1780411020253,1,false,WebService,WEBSPHERE_LIBERTY,0,false,false,true,ws-server.jar brai-srv-empf-restbloq-*,ws-server.jar brai-srv-empf-restbloq-* (brai-srv-empf-restbloq-fb5854f44-mpmrk),PROCESS_GROUP_INSTANCE-0CEAA227E4D70B95,false,1780411020253205000,1780411020337444000,84239,84239,84261,0,44608,0,0,14480,0,0,0,2,1,9875,14831,200,true,3,PurePath,,
17721039Z1X31X0X2217206320X20260602110155Y0Y0.session,PurePath,1780411020252180000,1780411020330696000,78516,78516,63325,0,31774,0,0,0,0,63325,SERVICE-3125E179DD09277C,RestricaoBloqueioController /brai-srv-empf-restbloq - corp,checaRestritivos@_@/restritivos,17721039Z1X31X0X2217206320X20260602110155Y0Y0.session,bfc20a234b8871d4b018269c5b634420,1780411020252,1,false,WebService,WEBSPHERE_LIBERTY,0,false,false,true,ws-server.jar brai-srv-empf-restbloq-*,ws-server.jar brai-srv-empf-restbloq-* (brai-srv-empf-restbloq-fb5854f44-446sq),PROCESS_GROUP_INSTANCE-CED887F3C8978DA2,false,1780411020252180000,1780411020330696000,78516,78516,63325,0,31774,0,0,0,0,0,0,2,1,12529,19345,200,true,3,PurePath,,
95216110Z1X67X0X195212110X20260602104310Y0Y0.session,PurePath,1780411020219046000,1780411020219081000,35,35,35,0,33,0,0,0,0,35,SERVICE-20454ECA2019DD09,Ping /brai-srv-empf-restbloq - corp,ping@_@,95216110Z1X67X0X195212110X20260602104310Y0Y0.session,3018e63d3c7ed03458c0438f9da27982,1780411020219,1,false,WebService,WEBSPHERE_LIBERTY,0,false,false,false,ws-server.jar brai-srv-empf-restbloq-*,ws-server.jar brai-srv-empf-restbloq-* (brai-srv-empf-restbloq-fb5854f44-br7rr),PROCESS_GROUP_INSTANCE-CD32EF9D406465C6,true,1780411020219046000,1780411020219081000,35,35,35,0,33,0,0,0,0,0,0,0,0,0,0,0,false,0,PurePath,,
16795087Z1X101X0X556338021X20260602105825Y0Y0.session,PurePath,1780411020164065000,1780411020164091000,26,26,26,0,25,0,0,0,0,26,SERVICE-20454ECA2019DD09,Ping /brai-srv-empf-restbloq - corp,ping@_@,16795087Z1X101X0X556338021X20260602105825Y0Y0.session,ead010262ba2018856d1f242dda3c83f,1780411020164,1,false,WebService,WEBSPHERE_LIBERTY,0,false,false,false,ws-server.jar brai-srv-empf-restbloq-*,ws-server.jar brai-srv-empf-restbloq-* (brai-srv-empf-restbloq-59c5b55589-pv6gp),PROCESS_GROUP_INSTANCE-82FA300F76BBFA53,true,1780411020164065000,1780411020164091000,26,26,26,0,25,0,0,0,0,0,0,0,0,0,0,0,false,0,PurePath,,
13078298Z1X35X0X1223363830X20260602111656Y0Y0.session,PurePath,1780411020150144000,1780411020413071000,262927,262927,262927,0,5636,0,0,257179,0,262927,SERVICE-3125E179DD09277C,RestricaoBloqueioController /brai-srv-empf-restbloq - corp,consultaCpfRfb@_@/consultaCpfRfb/<masked>,13078298Z1X35X0X1223363830X20260602111656Y0Y0.session,a24a1cd3092beab5051b9cc50c84af52,1780411020150,1,false,WebService,WEBSPHERE_LIBERTY,0,false,false,true,ws-server.jar brai-srv-empf-restbloq-*,ws-server.jar brai-srv-empf-restbloq-* (brai-srv-empf-restbloq-fb5854f44-446sq),PROCESS_GROUP_INSTANCE-CED887F3C8978DA2,false,1780411020150144000,1780411020413071000,262927,262927,262927,0,5636,0,0,257179,0,0,0,0,1,0,257447,200,true,2,PurePath,,
88095808Z1X61X0X2994946394X20260602104305Y0Y0.session,PurePath,1780411020061213000,1780411020152237000,91024,91024,68617,4201,38125,18252,0,7656,0,68617,SERVICE-3125E179DD09277C,RestricaoBloqueioController /brai-srv-empf-restbloq - corp,checaRestritivos@_@/restritivos,88095808Z1X61X0X2994946394X20260602104305Y0Y0.session,f8110ef338cd61a5df431dcb5c87a08c,1780411020061,1,false,WebService,WEBSPHERE_LIBERTY,0,false,false,true,ws-server.jar brai-srv-empf-restbloq-*,ws-server.jar brai-srv-empf-restbloq-* (brai-srv-empf-restbloq-fb5854f44-xppg6),PROCESS_GROUP_INSTANCE-CC6F93DA5E71C4DC,false,1780411020061213000,1780411020152237000,91024,91024,68617,4201,38125,18252,0,7656,0,0,0,2,1,6738,28177,200,true,2,PurePath,,
89814849Z1X31X0X15393562X20260602113207Y0Y0.session,PurePath,1780411020023202000,1780411020106862000,83660,83660,83691,0,37082,0,0,46491,0,83691,SERVICE-3125E179DD09277C,RestricaoBloqueioController /brai-srv-empf-restbloq - corp,checaRestritivos@_@/restritivos,89814849Z1X31X0X15393562X20260602113207Y0Y0.session,31ba796b83cc37b72067dd543e45be09,1780411020023,1,false,WebService,WEBSPHERE_LIBERTY,0,false,false,true,ws-server.jar brai-srv-empf-restbloq-*,ws-server.jar brai-srv-empf-restbloq-* (brai-srv-empf-restbloq-fb5854f44-rvcbz),PROCESS_GROUP_INSTANCE-6253C8785CC754B9,false,1780411020023202000,1780411020106862000,83660,83660,83691,0,37082,0,0,46491,0,0,0,2,1,7694,26414,200,true,3,PurePath,,
17103950Z1X82X0X3518857315X20260602103952Y0Y0.session,PurePath,1780411019833226000,1780411019907547000,74321,74321,66768,3825,38153,0,0,21723,0,66768,SERVICE-3125E179DD09277C,RestricaoBloqueioController /brai-srv-empf-restbloq - corp,checaRestritivos@_@/restritivos,17103950Z1X82X0X3518857315X20260602103952Y0Y0.session,0513014cc3db63aa395a151ec740fb3d,1780411019833,1,false,WebService,WEBSPHERE_LIBERTY,0,false,false,true,ws-server.jar brai-srv-empf-restbloq-*,ws-server.jar brai-srv-empf-restbloq-* (brai-srv-empf-restbloq-fb5854f44-br7rr),PROCESS_GROUP_INSTANCE-CD32EF9D406465C6,false,1780411019833226000,1780411019907547000,74321,74321,66768,3825,38153,0,0,21723,0,0,0,2,1,10195,10371,200,true,3,PurePath,,
12355002Z1X67X0X1440140867X20260602111335Y0Y0.session,PurePath,1780411019821162000,1780411019886143000,64981,64981,64997,2954,33932,0,0,25279,0,64997,SERVICE-3125E179DD09277C,RestricaoBloqueioController /brai-srv-empf-restbloq - corp,checaRestritivos@_@/restritivos,12355002Z1X67X0X1440140867X20260602111335Y0Y0.session,257c03a778663f580a54483a46de7781,1780411019821,4,false,WebService,WEBSPHERE_LIBERTY,0,false,false,true,ws-server.jar brai-srv-empf-restbloq-*,ws-server.jar brai-srv-empf-restbloq-* (brai-srv-empf-restbloq-fb5854f44-446sq),PROCESS_GROUP_INSTANCE-CED887F3C8978DA2,false,1780411019821162000,1780411019886143000,64981,64981,64997,2954,33932,0,0,25279,0,0,0,2,1,6556,9509,200,true,3,PurePath,,
98708986Z1X82X0X1661262126X20260602111017Y0Y0.session,PurePath,1780411019796193000,1780411019880270000,84077,84077,70123,0,38019,19658,0,0,0,70123,SERVICE-3125E179DD09277C,RestricaoBloqueioController /brai-srv-empf-restbloq - corp,checaRestritivos@_@/restritivos,98708986Z1X82X0X1661262126X20260602111017Y0Y0.session,fd67d7178b81510004bfddd766f7bc42,1780411019796,16,false,WebService,WEBSPHERE_LIBERTY,0,false,false,true,ws-server.jar brai-srv-empf-restbloq-*,ws-server.jar brai-srv-empf-restbloq-* (brai-srv-empf-restbloq-fb5854f44-rv2vv),PROCESS_GROUP_INSTANCE-62921E4DDD259931,false,1780411019796193000,1780411019880270000,84077,84077,70123,0,38019,19658,0,0,0,0,0,2,1,9555,20453,200,true,2,PurePath,,
26705817Z1X67X0X3447681989X20260602104310Y0Y0.session,PurePath,1780411019653161000,1780411019724881000,71720,71720,61384,2854,36825,0,0,2731,0,61384,SERVICE-3125E179DD09277C,RestricaoBloqueioController /brai-srv-empf-restbloq - corp,checaRestritivos@_@/restritivos,26705817Z1X67X0X3447681989X20260602104310Y0Y0.session,33aa4f9c27ee191259b2b27631096c2e,1780411019653,1,false,WebService,WEBSPHERE_LIBERTY,0,false,false,true,ws-server.jar brai-srv-empf-restbloq-*,ws-server.jar brai-srv-empf-restbloq-* (brai-srv-empf-restbloq-fb5854f44-xppg6),PROCESS_GROUP_INSTANCE-CC6F93DA5E71C4DC,false,1780411019653161000,1780411019724881000,71720,71720,61384,2854,36825,0,0,2731,0,0,0,2,1,7204,13350,200,true,2,PurePath,,
40241443Z1X26X0X53027377X20260602113327Y0Y0.session,PurePath,1780411019470193000,1780411019544617000,74424,74424,74445,0,37488,0,0,0,0,74445,SERVICE-3125E179DD09277C,RestricaoBloqueioController /brai-srv-empf-restbloq - corp,checaRestritivos@_@/restritivos,40241443Z1X26X0X53027377X20260602113327Y0Y0.session,6a1eea8b000000008de60ac1d121eabb,1780411019470,1,false,WebService,WEBSPHERE_LIBERTY,0,false,false,true,ws-server.jar brai-srv-empf-restbloq-*,ws-server.jar brai-srv-empf-restbloq-* (brai-srv-empf-restbloq-fb5854f44-r5c52),PROCESS_GROUP_INSTANCE-715A9E4EF292F76E,false,1780411019470193000,1780411019544617000,74424,74424,74445,0,37488,0,0,0,0,0,0,2,1,8153,12111,200,true,2,PurePath,,
16566024Z1X65X0X1833816889X20260602105822Y0Y0.session,PurePath,1780411019462071000,1780411019538912000,76841,76841,10513,0,7326,69094,0,0,0,76420,SERVICE-464EB54489D67635,Microsserviços que checar restritivos do cliente e Produto (/fini/v1/brai-srv-empf-restbloq),/fini/v1/brai-srv-empf-restbloq/restritivos@_@/fini/v1/brai-srv-empf-restbloq/restritivos,16566024Z1X65X0X1833816889X20260602105822Y0Y0.session,cb5314da4b0eff6e6b0f99dfc8560e54,1780411019462,2,false,WebRequest,JAVA,0,false,false,true,vshell axway-apitraffic-*,vshell axway-apitraffic-* (axway-apitraffic-cff9b6b74-zb2ph),PROCESS_GROUP_INSTANCE-7A4060CF400490E0,false,1780411019462071000,1780411019538912000,76841,76841,10513,0,7326,69094,0,0,0,0,0,0,1,0,69862,200,true,0,PurePath,,
18012922Z1X31X0X2251442531X20260602110155Y0Y0.session,PurePath,1780411019354080000,1780411019434155000,80075,80075,10268,0,7899,72079,0,0,0,79978,SERVICE-464EB54489D67635,Microsserviços que checar restritivos do cliente e Produto (/fini/v1/brai-srv-empf-restbloq),/fini/v1/brai-srv-empf-restbloq/restritivos@_@/fini/v1/brai-srv-empf-restbloq/restritivos,18012922Z1X31X0X2251442531X20260602110155Y0Y0.session,458d15d2d3345f5e1a5bd68ea142cbdb,1780411019354,1,false,WebRequest,JAVA,0,false,false,true,vshell axway-apitraffic-*,vshell axway-apitraffic-* (axway-apitraffic-cff9b6b74-xkmsg),PROCESS_GROUP_INSTANCE-EF3561D8562EA47D,false,1780411019354080000,1780411019434155000,80075,80075,10268,0,7899,72079,0,0,0,0,0,0,1,0,72821,200,true,0,PurePath,,
14693188Z1X101X0X925120049X20260602112821Y0Y0.session,PurePath,1780411019336239000,1780411019416427000,80188,80188,80212,3666,37372,0,0,22174,0,80212,SERVICE-3125E179DD09277C,RestricaoBloqueioController /brai-srv-empf-restbloq - corp,checaRestritivos@_@/restritivos,14693188Z1X101X0X925120049X20260602112821Y0Y0.session,55e985159ecb96cdf9ffec77d85ceb90,1780411019336,1,false,WebService,WEBSPHERE_LIBERTY,0,false,false,true,ws-server.jar brai-srv-empf-restbloq-*,ws-server.jar brai-srv-empf-restbloq-* (brai-srv-empf-restbloq-fb5854f44-xhlqj),PROCESS_GROUP_INSTANCE-8FA982CA227ACAE8,false,1780411019336239000,1780411019416427000,80188,80188,80212,3666,37372,0,0,22174,0,0,0,2,1,7195,22620,200,true,2,PurePath,,
12696817Z1X14X0X3303628019X20260602104953Y0Y0.session,PurePath,1780411019229150000,1780411019345009000,115859,115859,13296,0,11053,104584,0,0,0,115637,SERVICE-464EB54489D67635,Microsserviços que checar restritivos do cliente e Produto (/fini/v1/brai-srv-empf-restbloq),/fini/v1/brai-srv-empf-restbloq/restritivos@_@/fini/v1/brai-srv-empf-restbloq/restritivos,12696817Z1X14X0X3303628019X20260602104953Y0Y0.session,343bfe96d4f61a3479adbd275658d7bb,1780411019229,1,false,WebRequest,JAVA,0,false,false,true,vshell axway-apitraffic-*,vshell axway-apitraffic-* (axway-apitraffic-cff9b6b74-cwwlt),PROCESS_GROUP_INSTANCE-220C027C032583C3,false,1780411019229150000,1780411019345009000,115859,115859,13296,0,11053,104584,0,0,0,0,0,0,1,0,105537,200,true,0,PurePath,,
16748050Z1X104X0X116900681X20260602111029Y0Y0.session,PurePath,1780411019152068000,1780411019267029000,114961,114961,9457,0,6574,108311,0,0,0,114885,SERVICE-464EB54489D67635,Microsserviços que checar restritivos do cliente e Produto (/fini/v1/brai-srv-empf-restbloq),/fini/v1/brai-srv-empf-restbloq/restritivos@_@/fini/v1/brai-srv-empf-restbloq/restritivos,16748050Z1X104X0X116900681X20260602111029Y0Y0.session,1f17e036fddacf8eb90908bc28d75446,1780411019152,2,false,WebRequest,JAVA,0,false,false,true,vshell axway-apitraffic-*,vshell axway-apitraffic-* (axway-apitraffic-cff9b6b74-hhrh6),PROCESS_GROUP_INSTANCE-CDE85785DC95E868,false,1780411019152068000,1780411019267029000,114961,114961,9457,0,6574,108311,0,0,0,0,0,0,1,0,108967,200,true,0,PurePath,,
57708385Z1X87X0X909597848X20260602112230Y0Y0.session,PurePath,1780411019117176000,1780411019204603000,87427,87427,87446,3694,33211,0,0,23057,0,87446,SERVICE-3125E179DD09277C,RestricaoBloqueioController /brai-srv-empf-restbloq - corp,checaRestritivos@_@/restritivos,57708385Z1X87X0X909597848X20260602112230Y0Y0.session,9692828cea4d29cdffa9d8deeffd8575,1780411019117,4,false,WebService,WEBSPHERE_LIBERTY,0,false,false,true,ws-server.jar brai-srv-empf-restbloq-*,ws-server.jar brai-srv-empf-restbloq-* (brai-srv-empf-restbloq-fb5854f44-446sq),PROCESS_GROUP_INSTANCE-CED887F3C8978DA2,false,1780411019117176000,1780411019204603000,87427,87427,87446,3694,33211,0,0,23057,0,0,0,2,1,13716,23332,200,true,2,PurePath,,
13709383Z1X110X0X2024091748X20260602110239Y0Y0.session,PurePath,1780411019096241000,1780411019204157000,107916,107916,107941,0,35749,0,0,41214,0,107941,SERVICE-3125E179DD09277C,RestricaoBloqueioController /brai-srv-empf-restbloq - corp,checaRestritivos@_@/restritivos,13709383Z1X110X0X2024091748X20260602110239Y0Y0.session,cb5e7c09ad5b211e945239e59a8819ce,1780411019096,2,false,WebService,WEBSPHERE_LIBERTY,0,false,false,true,ws-server.jar brai-srv-empf-restbloq-*,ws-server.jar brai-srv-empf-restbloq-* (brai-srv-empf-restbloq-fb5854f44-84qvs),PROCESS_GROUP_INSTANCE-89B8C79D19ABBA8B,false,1780411019096241000,1780411019204157000,107916,107916,107941,0,35749,0,0,41214,0,0,0,2,1,15196,41736,200,true,2,PurePath,,
38912714Z1X4X0X224747243X20260602111825Y0Y0.session,PurePath,1780411018878068000,1780411018964030000,85962,85962,10829,0,7593,78306,0,0,0,85899,SERVICE-464EB54489D67635,Microsserviços que checar restritivos do cliente e Produto (/fini/v1/brai-srv-empf-restbloq),/fini/v1/brai-srv-empf-restbloq/restritivos@_@/fini/v1/brai-srv-empf-restbloq/restritivos,38912714Z1X4X0X224747243X20260602111825Y0Y0.session,e9419f46026ef718cab0747b18071d92,1780411018878,2,false,WebRequest,JAVA,0,false,false,true,vshell axway-apitraffic-*,vshell axway-apitraffic-* (axway-apitraffic-cff9b6b74-hhrh6),PROCESS_GROUP_INSTANCE-CDE85785DC95E868,false,1780411018878068000,1780411018964030000,85962,85962,10829,0,7593,78306,0,0,0,0,0,0,1,0,79082,200,true,0,PurePath,,
31201744Z1X30X0X539179052X20260602104722Y0Y0.session,PurePath,1780411018863096000,1780411018864319000,1223,1223,1223,0,1104,0,0,0,0,1223,SERVICE-9F5C6A85E1BCD5C4,Requests executed in background threads of ws-server.jar brai-srv-empf-restbloq-* /brai-srv-empf-restbloq - corp,http://localhost:5778/,31201744Z1X30X0X539179052X20260602104722Y0Y0.session,be2627ec6e1e59ecf639c66a46420b8a,1780411018863,1,true,Process,WEBSPHERE_LIBERTY,0,false,false,false,ws-server.jar brai-srv-empf-restbloq-*,ws-server.jar brai-srv-empf-restbloq-* (brai-srv-empf-restbloq-fb5854f44-xhlqj),PROCESS_GROUP_INSTANCE-8FA982CA227ACAE8,true,1780411018863096000,1780411018864319000,1223,1223,1223,0,1104,0,0,0,0,0,0,0,1,0,1223,0,false,0,PurePath,,
16544937Z1X110X0X2024091482X20260602110239Y0Y0.session,PurePath,1780411018830153000,1780411018945400000,115247,115247,79536,5169,33457,0,0,36563,0,79536,SERVICE-3125E179DD09277C,RestricaoBloqueioController /brai-srv-empf-restbloq - corp,checaRestritivos@_@/restritivos,16544937Z1X110X0X2024091482X20260602110239Y0Y0.session,f3e6ba841c8de85f9aba786113f1c2c2,1780411018830,1,false,WebService,WEBSPHERE_LIBERTY,0,false,false,true,ws-server.jar brai-srv-empf-restbloq-*,ws-server.jar brai-srv-empf-restbloq-* (brai-srv-empf-restbloq-fb5854f44-446sq),PROCESS_GROUP_INSTANCE-CED887F3C8978DA2,false,1780411018830153000,1780411018945400000,115247,115247,79536,5169,33457,0,0,36563,0,0,0,2,1,8052,38098,200,true,2,PurePath,,
35516228Z1X67X0X2494562012X20260602104310Y0Y0.session,PurePath,1780411018752080000,1780411018833604000,81524,81524,9807,0,7395,74046,0,0,0,81441,SERVICE-464EB54489D67635,Microsserviços que checar restritivos do cliente e Produto (/fini/v1/brai-srv-empf-restbloq),/fini/v1/brai-srv-empf-restbloq/restritivos@_@/fini/v1/brai-srv-empf-restbloq/restritivos,35516228Z1X67X0X2494562012X20260602104310Y0Y0.session,0dfe9e653db8d00d5dbcd74d9e17dc78,1780411018752,2,false,WebRequest,JAVA,0,false,false,true,vshell axway-apitraffic-*,vshell axway-apitraffic-* (axway-apitraffic-cff9b6b74-xkmsg),PROCESS_GROUP_INSTANCE-EF3561D8562EA47D,false,1780411018752080000,1780411018833604000,81524,81524,9807,0,7395,74046,0,0,0,0,0,0,1,0,74768,200,true,0,PurePath,,
74175667Z1X30X0X2406004639X20260602104722Y0Y0.session,PurePath,1780411018614080000,1780411018728561000,114481,114481,13586,0,9499,104450,0,0,0,113949,SERVICE-464EB54489D67635,Microsserviços que checar restritivos do cliente e Produto (/fini/v1/brai-srv-empf-restbloq),/fini/v1/brai-srv-empf-restbloq/restritivos@_@/fini/v1/brai-srv-empf-restbloq/restritivos,74175667Z1X30X0X2406004639X20260602104722Y0Y0.session,64244ee93c7426958e36e77a653be6e2,1780411018614,1,false,WebRequest,JAVA,0,false,false,true,vshell axway-apitraffic-*,vshell axway-apitraffic-* (axway-apitraffic-cff9b6b74-zb2ph),PROCESS_GROUP_INSTANCE-7A4060CF400490E0,false,1780411018614080000,1780411018728561000,114481,114481,13586,0,9499,104450,0,0,0,0,0,0,1,0,105285,200,true,0,PurePath,,
10490364Z1X110X0X190425187X20260602113316Y0Y0.session,PurePath,1780411018570163000,1780411018660864000,90701,90701,90719,4817,40304,0,0,25602,0,90719,SERVICE-3125E179DD09277C,RestricaoBloqueioController /brai-srv-empf-restbloq - corp,checaRestritivos@_@/restritivos,10490364Z1X110X0X190425187X20260602113316Y0Y0.session,784c21b35e4790999e20f34beec9ac63,1780411018570,1,false,WebService,WEBSPHERE_LIBERTY,0,false,false,true,ws-server.jar brai-srv-empf-restbloq-*,ws-server.jar brai-srv-empf-restbloq-* (brai-srv-empf-restbloq-fb5854f44-wmsq9),PROCESS_GROUP_INSTANCE-07F9E5EC76EDD8C4,false,1780411018570163000,1780411018660864000,90701,90701,90719,4817,40304,0,0,25602,0,0,0,2,1,9837,25928,200,true,2,PurePath,,
14157753Z1X104X0X1492940666X20260602111029Y0Y0.session,PurePath,1780411018422130000,1780411018504947000,82817,82817,82834,0,31645,0,0,24532,0,82834,SERVICE-3125E179DD09277C,RestricaoBloqueioController /brai-srv-empf-restbloq - corp,checaRestritivos@_@/restritivos,14157753Z1X104X0X1492940666X20260602111029Y0Y0.session,4b12e0ecf990b90711d314a08fa2c411,1780411018422,1,false,WebService,WEBSPHERE_LIBERTY,0,false,false,true,ws-server.jar brai-srv-empf-restbloq-*,ws-server.jar brai-srv-empf-restbloq-* (brai-srv-empf-restbloq-fb5854f44-446sq),PROCESS_GROUP_INSTANCE-CED887F3C8978DA2,false,1780411018422130000,1780411018504947000,82817,82817,82834,0,31645,0,0,24532,0,0,0,2,1,9452,24774,200,true,2,PurePath,,
63091748Z1X70X0X1599846424X20260602105714Y0Y0.session,PurePath,1780411018305071000,1780411018403833000,98762,98762,9590,0,7235,91431,0,0,0,98666,SERVICE-464EB54489D67635,Microsserviços que checar restritivos do cliente e Produto (/fini/v1/brai-srv-empf-restbloq),/fini/v1/brai-srv-empf-restbloq/restritivos@_@/fini/v1/brai-srv-empf-restbloq/restritivos,63091748Z1X70X0X1599846424X20260602105714Y0Y0.session,3ad6e436dad7390c971344b82a596c39,1780411018305,1,false,WebRequest,JAVA,0,false,false,true,vshell axway-apitraffic-*,vshell axway-apitraffic-* (axway-apitraffic-cff9b6b74-hhrh6),PROCESS_GROUP_INSTANCE-CDE85785DC95E868,false,1780411018305071000,1780411018403833000,98762,98762,9590,0,7235,91431,0,0,0,0,0,0,1,0,92155,200,true,0,PurePath,,
42414673Z1X30X0X876201015X20260602111838Y0Y0.session,PurePath,1780411018295048000,1780411018295670000,622,622,622,0,614,0,0,0,0,622,SERVICE-9F5C6A85E1BCD5C4,Requests executed in background threads of ws-server.jar brai-srv-empf-restbloq-* /brai-srv-empf-restbloq - corp,http://localhost:5778/,42414673Z1X30X0X876201015X20260602111838Y0Y0.session,9d66c1c25dc65cde4a093315c6de3c4e,1780411018295,1,true,Process,WEBSPHERE_LIBERTY,0,false,false,false,ws-server.jar brai-srv-empf-restbloq-*,ws-server.jar brai-srv-empf-restbloq-* (brai-srv-empf-restbloq-fb5854f44-wmsq9),PROCESS_GROUP_INSTANCE-07F9E5EC76EDD8C4,true,1780411018295048000,1780411018295670000,622,622,622,0,614,0,0,0,0,0,0,0,1,0,622,0,false,0,PurePath,,
11116837Z1X67X0X1440140295X20260602111335Y0Y0.session,PurePath,1780411018244276000,1780411018319202000,74926,74926,74950,0,36935,0,0,28666,0,74950,SERVICE-3125E179DD09277C,RestricaoBloqueioController /brai-srv-empf-restbloq - corp,checaRestritivos@_@/restritivos,11116837Z1X67X0X1440140295X20260602111335Y0Y0.session,8d2e9efde9b3db22ca7890d86323d6a6,1780411018244,1,false,WebService,WEBSPHERE_LIBERTY,0,false,false,true,ws-server.jar brai-srv-empf-restbloq-*,ws-server.jar brai-srv-empf-restbloq-* (brai-srv-empf-restbloq-fb5854f44-xhlqj),PROCESS_GROUP_INSTANCE-8FA982CA227ACAE8,false,1780411018244276000,1780411018319202000,74926,74926,74950,0,36935,0,0,28666,0,0,0,2,1,9857,15387,200,true,2,PurePath,,
11393068Z1X87X0X1864461176X20260602105221Y0Y0.session,PurePath,1780411018196202000,1780411018283117000,86915,86915,86935,5907,37809,0,0,22727,0,86935,SERVICE-3125E179DD09277C,RestricaoBloqueioController /brai-srv-empf-restbloq - corp,checaRestritivos@_@/restritivos,11393068Z1X87X0X1864461176X20260602105221Y0Y0.session,3898edd80d0b832a57a673fe56dd13c6,1780411018196,1,false,WebService,WEBSPHERE_LIBERTY,0,false,false,true,ws-server.jar brai-srv-empf-restbloq-*,ws-server.jar brai-srv-empf-restbloq-* (brai-srv-empf-restbloq-fb5854f44-84qvs),PROCESS_GROUP_INSTANCE-89B8C79D19ABBA8B,false,1780411018196202000,1780411018283117000,86915,86915,86935,5907,37809,0,0,22727,0,0,0,2,1,6745,23073,200,true,2,PurePath,,
13140762Z1X26X0X1810578548X20260602110325Y0Y0.session,PurePath,1780411018143216000,1780411018241267000,98051,98051,98077,4814,41118,0,0,14050,0,98077,SERVICE-3125E179DD09277C,RestricaoBloqueioController /brai-srv-empf-restbloq - corp,checaRestritivos@_@/restritivos,13140762Z1X26X0X1810578548X20260602110325Y0Y0.session,8eec043e395db7b6cc72e0b7c8b3c5a4,1780411018143,1,false,WebService,WEBSPHERE_LIBERTY,0,false,false,true,ws-server.jar brai-srv-empf-restbloq-*,ws-server.jar brai-srv-empf-restbloq-* (brai-srv-empf-restbloq-fb5854f44-mpmrk),PROCESS_GROUP_INSTANCE-0CEAA227E4D70B95,false,1780411018143216000,1780411018241267000,98051,98051,98077,4814,41118,0,0,14050,0,0,0,2,1,7385,32962,200,true,2,PurePath,,
62014946Z1X87X0X197627983X20260602112230Y0Y0.session,PurePath,1780411018128071000,1780411018429229000,301158,301158,9932,0,7364,293666,0,0,0,301030,SERVICE-464EB54489D67635,Microsserviços que checar restritivos do cliente e Produto (/fini/v1/brai-srv-empf-restbloq),/fini/v1/brai-srv-empf-restbloq/restritivos@_@/fini/v1/brai-srv-empf-restbloq/restritivos,62014946Z1X87X0X197627983X20260602112230Y0Y0.session,b7da8f5cc415229412c9f731b2964236,1780411018128,1,false,WebRequest,JAVA,0,false,false,true,vshell axway-apitraffic-*,vshell axway-apitraffic-* (axway-apitraffic-cff9b6b74-zb2ph),PROCESS_GROUP_INSTANCE-7A4060CF400490E0,false,1780411018128071000,1780411018429229000,301158,301158,9932,0,7364,293666,0,0,0,0,0,0,1,0,294526,200,true,0,PurePath,,
